0,1,2,3,4,5,6,7,user_of_latest_model
5.679491753148213,-0.9077083088865692,-0.08707918236301904,0.6222005682534171,-2.9486716588787374,2.1467529463007438,0.37875128064861396,1.4608545912602615,1.0
-5.415223290065224,-2.3353146879677666,0.14586589246645687,-0.2120723734223775,1.0309457055677598,1.1411131534209726,-2.1414504720034975,0.32333086492664975,0.0
-0.3962618834767433,0.8674479134935638,0.5960792356636979,-5.4721119783857315,2.9742921338129555,-1.8820070072120423,-1.9128446396640855,0.48525458052761294,1.0
-5.3779945956025585,0.7709404630981709,0.6805903406168881,-4.397407124428411,-1.7624155194822144,0.32296827772354675,0.6217657186742835,-0.6440176568991998,1.0
1.782182138968178,3.265179739471307,0.3591966262680275,1.3859737016577007,-2.0144650719714505,1.4824647059968825,-1.1084774284586971,-0.6064647147706417,0.0
5.719191345602496,0.2535402253301555,0.10522736838550006,1.242549011135372,-0.002604196297205874,-0.9175872863254924,0.6677079881916779,-1.6915590700665302,0.0
-13.518626962902339,-5.02091726500224,5.243292015003066,0.5226959740969148,0.07202200191494867,-1.5371111170195562,0.4281068012556153,0.34552108613028487,0.0
-5.212369901137919,3.5962314770178097,0.4902328388913011,0.4745910687925976,-0.17124004732493603,0.5377789704510736,-0.23977564361504466,-0.2599173255853202,0.0
-12.34433395233907,-0.21051291446291032,-0.18406512670759412,0.38522758178917016,-2.1742075610876146,-4.699419240537008,-1.4191221835708618,-0.21737829224387717,0.0
5.6253307785361315,-3.779795922595511,-4.982143289981483,-0.14064920664086955,0.5884260894749289,-0.8292973505222712,0.05774555719856167,-0.8704303291727378,0.0
11.555989842706751,-2.89439262836693,5.281721195985639,1.0119014508464899,-1.1063231618955385,1.2142835788348734,-0.5509275157105602,-0.4949333277457537,0.0
7.528177479332378,-2.6089362194122145,-0.11287129440954313,-4.671217413726803,-0.31975297281660886,2.228730409957631,-0.9655826472273645,1.546800269858016,0.0
-5.530810434427396,-4.259117157191483,0.22901460445269528,-4.332448104151027,-1.3883169389066872,0.7982436790773271,-1.2039693862896366,0.48712515975132753,0.0
7.802958142769835,4.406730155919476,0.4063116968150835,-0.7021012980155419,3.2878913988817757,-1.4619871884868303,-0.554044387513108,0.502654515672937,1.0
-9.31896762023739,0.7351557902633914,5.071814194054031,1.62352279182564,-0.6028729135234698,2.5661189324658835,0.29086718336860873,1.0863643857367329,0.0
0.6062770313815058,-2.536295185771152,0.6640144280451219,-0.41004338949734453,-0.7710583743184962,-1.1229616031809542,1.0680757826417473,-0.40866312426077656,0.0
-1.4547192374607683,-4.427298662403302,0.7859339765947206,-0.6014244616563165,0.34786589310982663,-0.32697569385618763,1.3477574642505905,-0.11821345375603087,1.0
11.673295846826083,-0.8348697796257483,0.8355969058821007,-0.7698744708100334,-0.16473865746255711,-0.24212845716499842,2.442496460277443,-0.5083143431309551,1.0
6.713227789312917,0.2552442400948536,-0.3300852059639743,0.8764836129285847,1.0315727976683675,0.8029986196098768,-0.1564568414208054,-0.31137269685141966,0.0
-6.348812789338235,3.8634702565726826,5.109398544305289,-3.414149389631829,-2.398312123401846,2.7267082758773658,-2.661048893331774,-0.8574581472351426,0.0
1.6599716991950118,0.5072046369186722,5.2882621670771055,1.2513011236864005,0.6080099156570604,-0.34558478592795083,-0.7758373602483299,-0.45350271111043305,1.0
6.7604137797247965,2.2258869464092896,0.5328664635640576,0.6731613931341283,-1.4693989518996204,1.6213050208252309,1.1919180749217277,-4.353624884348015,0.0
13.764121553189732,2.859721412393668,0.38710998102413896,1.5050488832647755,-2.792492332598531,2.947171301535036,-2.510771406542217,1.493037878317983,0.0
-12.147550701278641,3.5888814597942655,-5.4891781687111925,1.611045309998743,-0.8301896421243207,1.4893764165292893,-0.6798224738061451,1.1926375955417523,0.0
8.518592509267148,-6.786207320223227,-4.835512618649229,-1.1885348878272133,0.579648394977994,-0.6444647267749453,1.0048033214215426,-1.8746687513002716,1.0
9.691729520356454,0.14330193219082332,0.1994414688790762,1.2462850849764822,1.0518704427961758,0.5466610753045238,-1.2766793373846212,-0.11690855057814176,0.0
10.490219386440188,-6.702286007291718,0.619364013389367,-0.8526198232959965,2.9499551340106827,0.06839036970752765,1.675065943503454,0.3981934057367127,1.0
6.477783853974973,-5.661091519005723,5.384096185474217,0.7907751238074363,0.02188760713370641,-0.17292499864769795,0.019323763483065193,-0.3631473489955983,0.0
-3.327453637052468,1.8715423276760248,5.532454152896861,-0.9649411305973503,3.1942959276239193,-0.8212111406992655,-0.018063747668123575,-0.7334885860730118,1.0
4.822611965713122,3.2953996559883763,-0.47735087576438406,1.7374099390500461,0.2793662831007495,0.18725781230628336,0.6295909822735473,-0.9851398793398598,0.0
13.80665397304,4.145588366246415,-0.26665573890803085,0.2420013895434714,1.900071298746898,0.7402897650530864,-2.6931447234122974,0.5180922079077916,0.0
-6.435500294468069,-5.440358746988679,-5.060006449032118,0.5605085635277218,1.5593993053336384,0.5773565227906428,-1.1323097579008143,1.8044938645920716,0.0
-9.519427388292218,-6.017051176895791,0.49750110481088416,0.11383295403980398,4.89664099918517,-2.349439458928707,-1.3164073308318787,-0.456117181871166,0.0
2.7343824240519226,-0.8629876669676406,-5.244590494961326,1.894874965406844,-0.12660614629093203,1.4229411159089604,-0.8352363422989315,0.009573271868532629,0.0
1.8530494326814093,3.1367968655248433,-5.455298620638503,1.2713649472537458,-2.4953052164798475,2.1221979356842287,0.13104966935364804,1.867530745651223,0.0
13.84945297176672,4.159175264657421,0.297833993568986,1.8338183256359395,2.9708519477583373,-1.2891751569303338,-0.29945700018180244,-0.3564791636569673,1.0
-4.20816800797322,2.575617662396752,-0.6193663513537446,1.1665179057263773,-0.9053915613370123,-1.430744036650644,0.5714426460775588,-0.6750717356521854,0.0
-9.359488150230876,-2.1723327124233407,0.2166183949859528,0.5839562238935878,1.90909756942456,-0.5794718116382,1.7671226674260057,0.5056872096676628,0.0
11.501466338047944,-2.6673096820537694,1.0410861788150694,-4.969547120549954,0.4355803241692513,1.4702409310244278,-1.6091616447119326,0.1305591723062438,1.0
10.717304886321703,0.907242862645063,0.33372495474251984,2.5100521801223845,-3.0327445134090176,-2.641970811899732,-3.1991743193966817,1.501901691693437,0.0
-6.280146424407667,0.6007006081194248,0.5131288447469062,1.8288320924979438,0.3048197145251841,-1.8332502405294129,0.21104523573519973,0.0851489814957791,0.0
-9.430092866903292,-1.1607913311569291,5.180657215261149,0.3251830917743366,0.4415127210515948,1.6690256195102293,-2.6749754136609534,0.9001367289339886,0.0
-8.46660225294686,-4.457615425344059,-0.767253051909675,0.8453452926968739,-3.592411040494545,-2.9401823924190467,-2.385606505932107,1.1402347421265286,0.0
10.780820521628161,2.172664765054435,-0.3766845324306427,0.02935450759292557,-0.8868173459768123,-1.3137186429582144,1.3927171223751218,0.11205528621727368,0.0
-10.583222058945609,-5.120032699498438,5.152121696644672,-3.77038653086842,-4.504313703801113,-0.1822963888850211,1.6993180351094015,-0.4745472302425586,1.0
-10.383350294349759,-4.3597412224377905,-5.173480663001233,0.8673347414643313,0.5627441937085287,-0.4562581123403966,0.9116530929754978,0.8290392900484029,0.0
-10.240350187840397,2.7568256403152276,0.45388487694694035,0.45766463448475925,-0.767581475772392,-0.3437039053856843,0.8870529368453868,-0.9776309431043657,1.0
-13.46550639750941,-3.948289039135659,0.8480730808583656,-0.9926418607869127,2.4060505236662237,-0.8738832050269316,0.8399030568627879,-0.4964424480634655,1.0
-12.172963177596088,2.9669947823563234,-4.89836323431036,-0.08393996199183107,4.898717869662438,-0.7201985452155597,0.8320135462645881,0.08198385740449687,1.0
7.733227280350423,4.317112085218682,0.1418453010135421,-3.9584218442824595,-1.7210767397889128,1.1870066717585637,-2.5646757646688103,1.1957025392603349,0.0
13.599694880371839,-3.0027889689201572,0.22036091341316766,0.8346280514949065,-0.1714155665416861,0.0586849413111068,-1.0518829269705385,0.18070029848360392,0.0
